arrival_time,burst_time,priority,process_type,best_algorithm,burst_priority_ratio,interaction_1,interaction_2
0,18,4,CPU-bound,FCFS,3.6,72,0
5,8,7,IO-bound,Round Robin,1.0,56,40
2,9,10,IO-bound,Priority,0.8181818181818182,90,18
6,3,4,IO-bound,SJF,0.6,12,18
7,3,9,CPU-bound,Round Robin,0.3,27,21
8,19,7,CPU-bound,SJF,2.375,133,152
3,5,10,IO-bound,SJF,0.45454545454545453,50,15
19,19,10,IO-bound,Priority,1.7272727272727273,190,361
1,20,8,IO-bound,Priority,2.2222222222222223,160,20
1,13,2,CPU-bound,FCFS,4.333333333333333,26,13
3,2,4,IO-bound,SJF,0.4,8,6
10,14,5,CPU-bound,FCFS,2.3333333333333335,70,140
19,2,1,CPU-bound,Round Robin,1.0,2,38
18,8,6,IO-bound,FCFS,1.1428571428571428,48,144
4,4,4,CPU-bound,FCFS,0.8,16,16
4,4,6,IO-bound,FCFS,0.5714285714285714,24,16
6,11,5,IO-bound,Priority,1.8333333333333333,55,66
14,17,2,IO-bound,Priority,5.666666666666667,34,238
7,19,2,IO-bound,Round Robin,6.333333333333333,38,133
11,10,8,IO-bound,Round Robin,1.1111111111111112,80,110
13,6,5,IO-bound,Round Robin,1.0,30,78
18,10,5,CPU-bound,FCFS,1.6666666666666667,50,180
2,18,10,CPU-bound,Priority,1.6363636363636365,180,36
4,17,1,CPU-bound,FCFS,8.5,17,68
4,8,3,CPU-bound,FCFS,2.0,24,32
9,3,10,IO-bound,Priority,0.2727272727272727,30,27
4,17,9,CPU-bound,Round Robin,1.7,153,68
14,7,2,CPU-bound,FCFS,2.3333333333333335,14,98
8,7,4,IO-bound,FCFS,1.4,28,56
16,16,6,CPU-bound,Round Robin,2.2857142857142856,96,256
19,20,7,CPU-bound,Round Robin,2.5,140,380
1,19,8,IO-bound,Priority,2.111111111111111,152,19
8,3,5,CPU-bound,SJF,0.5,15,24
10,19,3,CPU-bound,Round Robin,4.75,57,190
18,18,2,CPU-bound,Round Robin,6.0,36,324
2,2,7,CPU-bound,FCFS,0.25,14,4
4,6,8,IO-bound,Priority,0.6666666666666666,48,24
4,20,5,IO-bound,FCFS,3.3333333333333335,100,80
15,16,6,CPU-bound,Round Robin,2.2857142857142856,96,240
2,1,2,CPU-bound,Round Robin,0.3333333333333333,2,2
18,20,10,IO-bound,Priority,1.8181818181818181,200,360
9,11,4,IO-bound,FCFS,2.2,44,99
11,2,4,IO-bound,SRTF,0.4,8,22
5,12,10,IO-bound,Priority,1.0909090909090908,120,60
7,15,10,IO-bound,Round Robin,1.3636363636363635,150,105
4,20,2,IO-bound,FCFS,6.666666666666667,40,80
13,7,2,IO-bound,Round Robin,2.3333333333333335,14,91
6,1,4,IO-bound,FCFS,0.2,4,6
15,15,5,CPU-bound,Round Robin,2.5,75,225
6,13,2,CPU-bound,FCFS,4.333333333333333,26,78
10,9,5,CPU-bound,Round Robin,1.5,45,90
4,19,10,IO-bound,SJF,1.7272727272727273,190,76
20,12,10,CPU-bound,Priority,1.0909090909090908,120,240
2,17,3,CPU-bound,FCFS,4.25,51,34
19,14,10,CPU-bound,Priority,1.2727272727272727,140,266
2,4,5,IO-bound,FCFS,0.6666666666666666,20,8
5,2,1,CPU-bound,FCFS,1.0,2,10
20,19,6,IO-bound,Round Robin,2.7142857142857144,114,380
14,15,10,CPU-bound,Priority,1.3636363636363635,150,210
14,10,7,CPU-bound,FCFS,1.25,70,140
11,9,7,CPU-bound,Round Robin,1.125,63,99
11,15,4,IO-bound,FCFS,3.0,60,165
9,15,7,IO-bound,FCFS,1.875,105,135
0,16,4,CPU-bound,FCFS,3.2,64,0
11,4,6,IO-bound,SJF,0.5714285714285714,24,44
12,9,7,IO-bound,Round Robin,1.125,63,108
8,4,3,CPU-bound,Round Robin,1.0,12,32
18,5,3,IO-bound,SRTF,1.25,15,90
11,15,2,CPU-bound,FCFS,5.0,30,165
8,15,5,IO-bound,Round Robin,2.5,75,120
18,12,5,IO-bound,FCFS,2.0,60,216
20,5,10,CPU-bound,Priority,0.45454545454545453,50,100
1,18,8,CPU-bound,Priority,2.0,144,18
12,18,10,CPU-bound,Priority,1.6363636363636365,180,216
5,4,5,IO-bound,SJF,0.6666666666666666,20,20
3,5,4,IO-bound,FCFS,1.0,20,15
1,5,10,IO-bound,Priority,0.45454545454545453,50,5
15,10,5,CPU-bound,Round Robin,1.6666666666666667,50,150
6,4,8,CPU-bound,Round Robin,0.4444444444444444,32,24
16,16,3,CPU-bound,Round Robin,4.0,48,256
8,19,9,CPU-bound,Priority,1.9,171,152
4,12,1,CPU-bound,Round Robin,6.0,12,48
5,15,2,CPU-bound,SJF,5.0,30,75
4,16,4,IO-bound,Round Robin,3.2,64,64
12,13,2,IO-bound,Round Robin,4.333333333333333,26,156
15,14,1,CPU-bound,FCFS,7.0,14,210
1,6,10,CPU-bound,Priority,0.5454545454545454,60,6
11,19,7,CPU-bound,FCFS,2.375,133,209
18,1,10,IO-bound,Round Robin,0.09090909090909091,10,18
17,11,4,IO-bound,Round Robin,2.2,44,187
13,16,1,IO-bound,Round Robin,8.0,16,208
2,14,8,IO-bound,Priority,1.5555555555555556,112,28
8,6,3,IO-bound,FCFS,1.5,18,48
2,18,4,CPU-bound,FCFS,3.6,72,36
9,4,1,CPU-bound,SJF,2.0,4,36
17,16,7,IO-bound,Round Robin,2.0,112,272
12,17,10,IO-bound,SJF,1.5454545454545454,170,204
10,16,10,IO-bound,Priority,1.4545454545454546,160,160
18,12,4,CPU-bound,Round Robin,2.4,48,216
1,9,2,IO-bound,Round Robin,3.0,18,9
9,7,1,IO-bound,Round Robin,3.5,7,63
12,5,7,CPU-bound,SRTF,0.625,35,60
11,10,3,CPU-bound,FCFS,2.5,30,110
9,16,1,CPU-bound,FCFS,8.0,16,144
0,16,1,CPU-bound,Round Robin,8.0,16,0
16,12,5,CPU-bound,Round Robin,2.0,60,192
12,11,8,CPU-bound,Priority,1.2222222222222223,88,132
19,6,5,CPU-bound,FCFS,1.0,30,114
19,10,5,IO-bound,Round Robin,1.6666666666666667,50,190
12,8,1,IO-bound,Round Robin,4.0,8,96
19,6,5,IO-bound,Round Robin,1.0,30,114
14,3,8,IO-bound,Priority,0.3333333333333333,24,42
15,5,10,CPU-bound,Round Robin,0.45454545454545453,50,75
3,4,9,IO-bound,SJF,0.4,36,12
4,5,8,CPU-bound,Priority,0.5555555555555556,40,20
18,8,4,IO-bound,Round Robin,1.6,32,144
2,13,5,IO-bound,Round Robin,2.1666666666666665,65,26
8,17,8,CPU-bound,Priority,1.8888888888888888,136,136
17,12,4,CPU-bound,FCFS,2.4,48,204
18,17,10,IO-bound,Priority,1.5454545454545454,170,306
6,18,7,IO-bound,Round Robin,2.25,126,108
9,5,3,CPU-bound,FCFS,1.25,15,45
11,6,10,IO-bound,Priority,0.5454545454545454,60,66
4,15,5,IO-bound,Priority,2.5,75,60
7,3,3,CPU-bound,SJF,0.75,9,21
13,17,2,IO-bound,Round Robin,5.666666666666667,34,221
1,8,5,CPU-bound,Round Robin,1.3333333333333333,40,8
1,4,5,IO-bound,SJF,0.6666666666666666,20,4
2,13,10,IO-bound,Priority,1.1818181818181819,130,26
3,12,10,IO-bound,Priority,1.0909090909090908,120,36
5,2,10,IO-bound,Priority,0.18181818181818182,20,10
15,6,8,CPU-bound,Priority,0.6666666666666666,48,90
17,5,3,CPU-bound,SRTF,1.25,15,85
20,1,4,IO-bound,SRTF,0.2,4,20
17,6,7,CPU-bound,FCFS,0.75,42,102
16,1,5,CPU-bound,SJF,0.16666666666666666,5,16
18,12,3,CPU-bound,FCFS,3.0,36,216
12,13,7,CPU-bound,FCFS,1.625,91,156
17,10,1,CPU-bound,SJF,5.0,10,170
19,2,8,CPU-bound,SJF,0.2222222222222222,16,38
2,14,1,CPU-bound,FCFS,7.0,14,28
1,2,1,IO-bound,FCFS,1.0,2,2
5,19,8,CPU-bound,SJF,2.111111111111111,152,95
14,6,4,IO-bound,FCFS,1.2,24,84
8,7,3,IO-bound,FCFS,1.75,21,56
12,3,1,CPU-bound,SJF,1.5,3,36
11,18,2,IO-bound,Round Robin,6.0,36,198
20,13,1,IO-bound,Round Robin,6.5,13,260
20,17,7,IO-bound,Round Robin,2.125,119,340
9,17,4,IO-bound,Round Robin,3.4,68,153
20,13,4,IO-bound,Round Robin,2.6,52,260
19,15,2,IO-bound,FCFS,5.0,30,285
5,8,6,IO-bound,Priority,1.1428571428571428,48,40
13,12,5,CPU-bound,Round Robin,2.0,60,156
19,17,3,IO-bound,FCFS,4.25,51,323
20,1,3,CPU-bound,SRTF,0.25,3,20
3,1,3,IO-bound,FCFS,0.25,3,3
15,19,3,IO-bound,Round Robin,4.75,57,285
19,12,4,IO-bound,Round Robin,2.4,48,228
10,20,3,IO-bound,Round Robin,5.0,60,200
8,11,4,CPU-bound,Round Robin,2.2,44,88
7,13,6,CPU-bound,FCFS,1.8571428571428572,78,91
1,19,7,IO-bound,Priority,2.375,133,19
18,1,1,IO-bound,SRTF,0.5,1,18
20,5,10,CPU-bound,Priority,0.45454545454545453,50,100
3,6,10,IO-bound,Priority,0.5454545454545454,60,18
6,18,7,CPU-bound,FCFS,2.25,126,108
18,18,3,IO-bound,Round Robin,4.5,54,324
17,9,2,CPU-bound,SJF,3.0,18,153
20,20,4,IO-bound,Priority,4.0,80,400
20,11,7,CPU-bound,FCFS,1.375,77,220
15,14,1,CPU-bound,SJF,7.0,14,210
14,8,1,IO-bound,Round Robin,4.0,8,112
0,11,3,IO-bound,Round Robin,2.75,33,0
3,4,10,CPU-bound,Priority,0.36363636363636365,40,12
2,5,6,IO-bound,SJF,0.7142857142857143,30,10
2,3,2,IO-bound,SJF,1.0,6,6
9,6,10,IO-bound,Priority,0.5454545454545454,60,54
17,4,5,IO-bound,SRTF,0.6666666666666666,20,68
20,18,8,IO-bound,Priority,2.0,144,360
6,10,7,CPU-bound,Round Robin,1.25,70,60
17,19,7,CPU-bound,Round Robin,2.375,133,323
3,8,1,CPU-bound,Round Robin,4.0,8,24
9,8,9,IO-bound,Priority,0.8,72,72
7,16,5,CPU-bound,FCFS,2.6666666666666665,80,112
8,13,9,CPU-bound,Round Robin,1.3,117,104
6,5,6,IO-bound,FCFS,0.7142857142857143,30,30
17,10,5,IO-bound,FCFS,1.6666666666666667,50,170
18,16,2,CPU-bound,FCFS,5.333333333333333,32,288
3,12,10,CPU-bound,SJF,1.0909090909090908,120,36
9,4,3,CPU-bound,FCFS,1.0,12,36
10,15,1,IO-bound,FCFS,7.5,15,150
6,15,10,CPU-bound,Priority,1.3636363636363635,150,90
6,18,1,IO-bound,Round Robin,9.0,18,108
11,17,10,IO-bound,SJF,1.5454545454545454,170,187
12,13,4,CPU-bound,Round Robin,2.6,52,156
18,5,9,IO-bound,Round Robin,0.5,45,90
8,17,4,IO-bound,Round Robin,3.4,68,136
17,18,1,IO-bound,FCFS,9.0,18,306
7,15,5,IO-bound,FCFS,2.5,75,105
5,2,3,CPU-bound,FCFS,0.5,6,10
19,4,9,CPU-bound,Priority,0.4,36,76
13,16,3,IO-bound,Round Robin,4.0,48,208
7,4,7,IO-bound,SJF,0.5,28,28
11,4,5,CPU-bound,SRTF,0.6666666666666666,20,44
18,13,4,CPU-bound,FCFS,2.6,52,234
15,7,9,CPU-bound,Round Robin,0.7,63,105
7,12,7,IO-bound,Round Robin,1.5,84,84
0,7,7,CPU-bound,FCFS,0.875,49,0
13,8,7,IO-bound,FCFS,1.0,56,104
5,1,1,CPU-bound,Round Robin,0.5,1,5
0,6,3,CPU-bound,FCFS,1.5,18,0
7,3,2,CPU-bound,SJF,1.0,6,21
19,2,10,IO-bound,Priority,0.18181818181818182,20,38
5,13,4,CPU-bound,FCFS,2.6,52,65
15,14,5,IO-bound,Priority,2.3333333333333335,70,210
18,13,6,IO-bound,FCFS,1.8571428571428572,78,234
3,15,2,IO-bound,FCFS,5.0,30,45
16,2,9,CPU-bound,Priority,0.2,18,32
2,12,7,IO-bound,FCFS,1.5,84,24
12,15,4,IO-bound,FCFS,3.0,60,180
20,9,6,CPU-bound,SJF,1.2857142857142858,54,180
9,1,7,CPU-bound,SJF,0.125,7,9
7,1,3,CPU-bound,SJF,0.25,3,7
20,16,7,CPU-bound,SJF,2.0,112,320
1,4,3,CPU-bound,FCFS,1.0,12,4
11,17,3,CPU-bound,FCFS,4.25,51,187
19,11,5,IO-bound,FCFS,1.8333333333333333,55,209
14,12,7,IO-bound,Round Robin,1.5,84,168
15,14,5,IO-bound,Round Robin,2.3333333333333335,70,210
0,17,5,IO-bound,Round Robin,2.8333333333333335,85,0
19,4,5,CPU-bound,SJF,0.6666666666666666,20,76
17,17,4,CPU-bound,FCFS,3.4,68,289
6,2,7,CPU-bound,SJF,0.25,14,12
16,19,9,CPU-bound,Priority,1.9,171,304
13,1,3,CPU-bound,SRTF,0.25,3,13
19,2,6,IO-bound,SRTF,0.2857142857142857,12,38
13,17,9,CPU-bound,Priority,1.7,153,221
16,19,3,CPU-bound,FCFS,4.75,57,304
13,16,3,CPU-bound,FCFS,4.0,48,208
18,20,7,IO-bound,Round Robin,2.5,140,360
12,2,10,CPU-bound,Round Robin,0.18181818181818182,20,24
12,11,5,CPU-bound,Round Robin,1.8333333333333333,55,132
6,6,1,CPU-bound,Round Robin,3.0,6,36
14,5,3,CPU-bound,SRTF,1.25,15,70
7,15,6,CPU-bound,Round Robin,2.142857142857143,90,105
5,17,6,CPU-bound,SJF,2.4285714285714284,102,85
8,17,2,IO-bound,Round Robin,5.666666666666667,34,136
8,3,3,IO-bound,SJF,0.75,9,24
15,1,8,CPU-bound,Priority,0.1111111111111111,8,15
16,13,2,IO-bound,Round Robin,4.333333333333333,26,208
3,2,5,CPU-bound,SJF,0.3333333333333333,10,6
18,11,4,CPU-bound,Round Robin,2.2,44,198
14,12,3,CPU-bound,FCFS,3.0,36,168
19,2,2,IO-bound,SRTF,0.6666666666666666,4,38
11,10,2,IO-bound,Round Robin,3.3333333333333335,20,110
14,4,9,IO-bound,Priority,0.4,36,56
16,16,4,IO-bound,Round Robin,3.2,64,256
4,10,4,IO-bound,Round Robin,2.0,40,40
3,20,4,CPU-bound,FCFS,4.0,80,60
18,10,10,IO-bound,Round Robin,0.9090909090909091,100,180
2,19,6,IO-bound,FCFS,2.7142857142857144,114,38
16,20,8,IO-bound,Round Robin,2.2222222222222223,160,320
10,6,9,CPU-bound,Priority,0.6,54,60
20,18,8,CPU-bound,Priority,2.0,144,360
5,7,8,IO-bound,SJF,0.7777777777777778,56,35
8,20,4,CPU-bound,Round Robin,4.0,80,160
12,15,8,IO-bound,SJF,1.6666666666666667,120,180
11,9,7,IO-bound,FCFS,1.125,63,99
18,4,10,IO-bound,Priority,0.36363636363636365,40,72
1,19,3,CPU-bound,SJF,4.75,57,19
12,18,4,IO-bound,Round Robin,3.6,72,216
15,9,1,CPU-bound,FCFS,4.5,9,135
5,16,3,CPU-bound,Round Robin,4.0,48,80
17,16,1,CPU-bound,FCFS,8.0,16,272
4,16,10,CPU-bound,Round Robin,1.4545454545454546,160,64
1,15,10,CPU-bound,Priority,1.3636363636363635,150,15
11,13,5,IO-bound,Round Robin,2.1666666666666665,65,143
3,14,7,CPU-bound,Round Robin,1.75,98,42
14,9,9,CPU-bound,Priority,0.9,81,126
14,10,5,IO-bound,Round Robin,1.6666666666666667,50,140
4,18,3,CPU-bound,Round Robin,4.5,54,72
13,6,9,CPU-bound,SJF,0.6,54,78
11,11,4,IO-bound,FCFS,2.2,44,121
19,20,8,CPU-bound,Priority,2.2222222222222223,160,380
0,16,1,IO-bound,Round Robin,8.0,16,0
7,4,1,CPU-bound,SJF,2.0,4,28
13,19,4,CPU-bound,SJF,3.8,76,247
7,14,4,CPU-bound,FCFS,2.8,56,98
0,8,4,IO-bound,FCFS,1.6,32,0
20,6,7,IO-bound,Round Robin,0.75,42,120
2,13,3,CPU-bound,FCFS,3.25,39,26
19,8,9,IO-bound,Round Robin,0.8,72,152
4,17,9,IO-bound,Priority,1.7,153,68
20,7,7,IO-bound,FCFS,0.875,49,140
3,5,9,CPU-bound,Priority,0.5,45,15
20,6,5,IO-bound,Round Robin,1.0,30,120
3,20,8,IO-bound,Round Robin,2.2222222222222223,160,60
13,2,5,CPU-bound,SRTF,0.3333333333333333,10,26
3,12,3,CPU-bound,Round Robin,3.0,36,36
11,8,2,IO-bound,Priority,2.6666666666666665,16,88
10,2,6,IO-bound,SJF,0.2857142857142857,12,20
2,16,3,CPU-bound,FCFS,4.0,48,32
9,3,3,CPU-bound,SJF,0.75,9,27
20,7,3,IO-bound,Round Robin,1.75,21,140
8,9,6,IO-bound,FCFS,1.2857142857142858,54,72
3,16,1,CPU-bound,FCFS,8.0,16,48
20,7,10,IO-bound,Priority,0.6363636363636364,70,140
0,13,8,IO-bound,SJF,1.4444444444444444,104,0
9,15,6,CPU-bound,SJF,2.142857142857143,90,135
18,5,10,IO-bound,Priority,0.45454545454545453,50,90
16,4,10,CPU-bound,Priority,0.36363636363636365,40,64
5,4,8,IO-bound,Priority,0.4444444444444444,32,20
18,16,7,IO-bound,Priority,2.0,112,288
7,6,1,CPU-bound,FCFS,3.0,6,42
13,1,7,CPU-bound,SJF,0.125,7,13
6,14,2,CPU-bound,Round Robin,4.666666666666667,28,84
9,12,10,CPU-bound,Round Robin,1.0909090909090908,120,108
20,6,7,IO-bound,Round Robin,0.75,42,120
2,17,9,IO-bound,Priority,1.7,153,34
8,4,4,CPU-bound,SJF,0.8,16,32
13,6,6,IO-bound,FCFS,0.8571428571428571,36,78
6,3,6,CPU-bound,SJF,0.42857142857142855,18,18
0,10,7,CPU-bound,FCFS,1.25,70,0
7,1,7,CPU-bound,FCFS,0.125,7,7
11,15,1,CPU-bound,Round Robin,7.5,15,165
8,15,6,IO-bound,FCFS,2.142857142857143,90,120
16,17,7,IO-bound,FCFS,2.125,119,272
17,19,6,IO-bound,Round Robin,2.7142857142857144,114,323
5,10,1,IO-bound,FCFS,5.0,10,50
9,6,3,IO-bound,Round Robin,1.5,18,54
0,18,4,CPU-bound,Round Robin,3.6,72,0
10,5,2,IO-bound,FCFS,1.6666666666666667,10,50
3,4,1,CPU-bound,Round Robin,2.0,4,12
10,19,8,IO-bound,Priority,2.111111111111111,152,190
9,9,1,CPU-bound,FCFS,4.5,9,81
4,11,1,CPU-bound,FCFS,5.5,11,44
7,2,1,CPU-bound,FCFS,1.0,2,14
14,16,3,IO-bound,Round Robin,4.0,48,224
7,17,7,CPU-bound,Round Robin,2.125,119,119
9,18,9,IO-bound,Priority,1.8,162,162
2,1,6,CPU-bound,SJF,0.14285714285714285,6,2
1,15,4,CPU-bound,Round Robin,3.0,60,15
4,13,10,CPU-bound,Priority,1.1818181818181819,130,52
19,6,7,CPU-bound,FCFS,0.75,42,114
4,4,5,IO-bound,FCFS,0.6666666666666666,20,16
20,5,9,CPU-bound,Priority,0.5,45,100
12,4,4,CPU-bound,SRTF,0.8,16,48
19,1,4,CPU-bound,SRTF,0.2,4,19
6,5,1,CPU-bound,SJF,2.5,5,30
11,13,8,CPU-bound,Round Robin,1.4444444444444444,104,143
14,9,6,IO-bound,Round Robin,1.2857142857142858,54,126
7,4,9,CPU-bound,Round Robin,0.4,36,28
17,1,6,CPU-bound,SJF,0.14285714285714285,6,17
4,20,1,CPU-bound,FCFS,10.0,20,80
0,15,8,CPU-bound,Priority,1.6666666666666667,120,0
13,3,7,IO-bound,SRTF,0.375,21,39
2,9,3,CPU-bound,Round Robin,2.25,27,18
16,18,6,CPU-bound,FCFS,2.5714285714285716,108,288
17,9,10,IO-bound,SJF,0.8181818181818182,90,153
19,1,6,CPU-bound,SJF,0.14285714285714285,6,19
18,19,7,CPU-bound,FCFS,2.375,133,342
13,8,2,CPU-bound,FCFS,2.6666666666666665,16,104
15,12,6,CPU-bound,FCFS,1.7142857142857142,72,180
12,8,3,CPU-bound,Round Robin,2.0,24,96
12,13,9,IO-bound,Priority,1.3,117,156
6,13,2,CPU-bound,FCFS,4.333333333333333,26,78
18,14,6,IO-bound,Round Robin,2.0,84,252
13,3,8,CPU-bound,Priority,0.3333333333333333,24,39
3,2,6,IO-bound,FCFS,0.2857142857142857,12,6
5,12,2,IO-bound,Round Robin,4.0,24,60
14,2,7,CPU-bound,Round Robin,0.25,14,28
10,20,8,CPU-bound,Priority,2.2222222222222223,160,200
1,15,9,IO-bound,SJF,1.5,135,15
3,9,3,IO-bound,Round Robin,2.25,27,27
17,10,10,CPU-bound,Round Robin,0.9090909090909091,100,170
14,19,1,CPU-bound,FCFS,9.5,19,266
20,17,2,IO-bound,Priority,5.666666666666667,34,340
6,13,1,IO-bound,FCFS,6.5,13,78
10,7,6,IO-bound,Round Robin,1.0,42,70
2,7,8,CPU-bound,Priority,0.7777777777777778,56,14
15,17,6,IO-bound,Round Robin,2.4285714285714284,102,255
11,9,4,IO-bound,Round Robin,1.8,36,99
18,14,3,IO-bound,Priority,3.5,42,252
2,8,2,IO-bound,Round Robin,2.6666666666666665,16,16
14,20,3,CPU-bound,Round Robin,5.0,60,280
3,11,5,IO-bound,Round Robin,1.8333333333333333,55,33
13,5,5,CPU-bound,Round Robin,0.8333333333333334,25,65
2,16,4,IO-bound,Round Robin,3.2,64,32
17,13,1,CPU-bound,FCFS,6.5,13,221
17,1,10,IO-bound,Priority,0.09090909090909091,10,17
12,15,5,IO-bound,Round Robin,2.5,75,180
15,15,6,IO-bound,FCFS,2.142857142857143,90,225
9,9,9,CPU-bound,Priority,0.9,81,81
12,20,7,CPU-bound,FCFS,2.5,140,240
20,9,10,IO-bound,Round Robin,0.8181818181818182,90,180
8,4,7,CPU-bound,SJF,0.5,28,32
17,2,10,CPU-bound,Priority,0.18181818181818182,20,34
15,5,5,CPU-bound,SRTF,0.8333333333333334,25,75
5,12,10,CPU-bound,SJF,1.0909090909090908,120,60
15,6,1,CPU-bound,FCFS,3.0,6,90
2,4,10,CPU-bound,Priority,0.36363636363636365,40,8
13,6,4,CPU-bound,SJF,1.2,24,78
13,6,1,IO-bound,FCFS,3.0,6,78
19,8,2,IO-bound,Round Robin,2.6666666666666665,16,152
3,4,10,IO-bound,Priority,0.36363636363636365,40,12
19,13,8,IO-bound,Priority,1.4444444444444444,104,247
2,4,7,CPU-bound,SJF,0.5,28,8
4,12,3,CPU-bound,SJF,3.0,36,48
0,12,8,IO-bound,Priority,1.3333333333333333,96,0
8,16,2,CPU-bound,Round Robin,5.333333333333333,32,128
11,4,1,IO-bound,SRTF,2.0,4,44
15,8,10,IO-bound,Round Robin,0.7272727272727273,80,120
12,16,10,CPU-bound,Round Robin,1.4545454545454546,160,192
8,7,1,CPU-bound,FCFS,3.5,7,56
12,12,6,IO-bound,Round Robin,1.7142857142857142,72,144
16,11,9,IO-bound,Priority,1.1,99,176
14,12,6,CPU-bound,Round Robin,1.7142857142857142,72,168
2,15,1,CPU-bound,FCFS,7.5,15,30
7,15,9,CPU-bound,Round Robin,1.5,135,105
5,13,2,CPU-bound,FCFS,4.333333333333333,26,65
3,8,7,CPU-bound,Round Robin,1.0,56,24
4,7,5,CPU-bound,FCFS,1.1666666666666667,35,28
17,3,10,IO-bound,SJF,0.2727272727272727,30,51
2,8,3,IO-bound,Round Robin,2.0,24,16
19,15,7,IO-bound,Round Robin,1.875,105,285
13,6,10,IO-bound,Priority,0.5454545454545454,60,78
15,9,6,CPU-bound,Round Robin,1.2857142857142858,54,135
4,1,4,CPU-bound,SJF,0.2,4,4
3,14,3,IO-bound,Priority,3.5,42,42
1,8,9,IO-bound,Priority,0.8,72,8
6,13,3,CPU-bound,FCFS,3.25,39,78
9,15,6,CPU-bound,FCFS,2.142857142857143,90,135
3,12,1,CPU-bound,FCFS,6.0,12,36
11,9,2,IO-bound,Round Robin,3.0,18,99
7,7,7,IO-bound,Round Robin,0.875,49,49
11,7,4,CPU-bound,Round Robin,1.4,28,77
12,19,9,CPU-bound,Round Robin,1.9,171,228
5,17,6,CPU-bound,FCFS,2.4285714285714284,102,85
10,1,5,CPU-bound,SJF,0.16666666666666666,5,10
6,19,6,IO-bound,Round Robin,2.7142857142857144,114,114
15,20,7,IO-bound,FCFS,2.5,140,300
8,6,6,CPU-bound,Round Robin,0.8571428571428571,36,48
17,12,10,CPU-bound,Priority,1.0909090909090908,120,204
1,5,10,CPU-bound,Priority,0.45454545454545453,50,5
15,18,1,CPU-bound,FCFS,9.0,18,270
1,17,10,CPU-bound,Round Robin,1.5454545454545454,170,17
8,3,1,IO-bound,FCFS,1.5,3,24
6,18,3,CPU-bound,Round Robin,4.5,54,108
9,16,1,CPU-bound,FCFS,8.0,16,144
19,19,6,IO-bound,Round Robin,2.7142857142857144,114,361
4,12,9,IO-bound,Priority,1.2,108,48
15,5,6,CPU-bound,SJF,0.7142857142857143,30,75
2,13,7,CPU-bound,FCFS,1.625,91,26
13,17,8,CPU-bound,Priority,1.8888888888888888,136,221
1,11,7,IO-bound,FCFS,1.375,77,11
10,14,7,IO-bound,FCFS,1.75,98,140
2,7,8,CPU-bound,Priority,0.7777777777777778,56,14
15,16,6,IO-bound,Round Robin,2.2857142857142856,96,240
20,18,1,CPU-bound,FCFS,9.0,18,360
0,8,10,CPU-bound,Priority,0.7272727272727273,80,0
18,2,6,IO-bound,Round Robin,0.2857142857142857,12,36
12,15,9,CPU-bound,Round Robin,1.5,135,180
17,7,2,CPU-bound,FCFS,2.3333333333333335,14,119
18,4,7,IO-bound,SRTF,0.5,28,72
7,13,8,CPU-bound,Round Robin,1.4444444444444444,104,91
15,11,8,CPU-bound,Priority,1.2222222222222223,88,165
5,4,5,CPU-bound,SJF,0.6666666666666666,20,20
2,13,4,CPU-bound,Round Robin,2.6,52,26
19,8,4,CPU-bound,FCFS,1.6,32,152
0,10,5,CPU-bound,FCFS,1.6666666666666667,50,0
17,10,10,CPU-bound,Priority,0.9090909090909091,100,170
1,4,7,IO-bound,SJF,0.5,28,4
4,3,5,IO-bound,FCFS,0.5,15,12
13,19,2,CPU-bound,FCFS,6.333333333333333,38,247
13,11,9,CPU-bound,Priority,1.1,99,143
14,14,6,CPU-bound,FCFS,2.0,84,196
1,12,10,IO-bound,Priority,1.0909090909090908,120,12
12,12,4,CPU-bound,FCFS,2.4,48,144
0,19,8,IO-bound,Priority,2.111111111111111,152,0
4,16,1,IO-bound,Round Robin,8.0,16,64
18,13,3,IO-bound,Round Robin,3.25,39,234
5,4,4,IO-bound,Round Robin,0.8,16,20
14,12,7,IO-bound,Round Robin,1.5,84,168
14,1,3,CPU-bound,SRTF,0.25,3,14
14,7,2,CPU-bound,Round Robin,2.3333333333333335,14,98
8,8,8,IO-bound,Priority,0.8888888888888888,64,64
8,19,10,CPU-bound,SJF,1.7272727272727273,190,152
10,10,2,CPU-bound,Round Robin,3.3333333333333335,20,100
13,18,8,IO-bound,Priority,2.0,144,234
20,6,2,CPU-bound,FCFS,2.0,12,120
14,14,7,CPU-bound,FCFS,1.75,98,196
8,1,10,CPU-bound,SJF,0.09090909090909091,10,8
13,16,10,CPU-bound,Priority,1.4545454545454546,160,208
20,5,3,CPU-bound,Round Robin,1.25,15,100
16,13,2,IO-bound,FCFS,4.333333333333333,26,208
11,16,10,CPU-bound,Priority,1.4545454545454546,160,176
8,10,4,IO-bound,Round Robin,2.0,40,80
18,13,8,IO-bound,Priority,1.4444444444444444,104,234
9,7,5,CPU-bound,FCFS,1.1666666666666667,35,63
4,8,9,IO-bound,Priority,0.8,72,32
5,16,4,CPU-bound,FCFS,3.2,64,80
12,18,4,IO-bound,FCFS,3.6,72,216
1,8,8,CPU-bound,SJF,0.8888888888888888,64,8
4,6,3,CPU-bound,FCFS,1.5,18,24
3,9,10,IO-bound,Priority,0.8181818181818182,90,27
